order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA01600,2021-05-31,12:54:05,Lunch,BK,"[('Steak', 9), ('Burger', 7)]",622.0,-37.8074715,144.9421771,0,9.56,15.1733014
ORDY06317,2021-09-25,16:47:19,Dinner,TP,"[('Salmon', 8), ('Pasta', 10)]",603.0,-37.8083633,144.9574928,0,9.037,14.1297027
ORDY10926,2021-05-09,12:13:31,Lunch,TP,"[('Burger', 5), ('Steak', 4), ('Salad', 6), ('Fries', 10), ('Chicken', 8)]",814.2,-37.8165931,144.9666737,0,7.847,12.7271301
ORDX08047,2021-07-23,14:45:38,Lunch,BK,"[('Burger', 1), ('Fries', 1), ('Steak', 1), ('Salad', 7), ('Chicken', 8)]",464.4,-37.8205984,144.9572453,0,8.48,13.6933631
ORDI05214,2021-09-25,16:47:19,Dinner,NS,"[('Fish&Chips', 10), ('Salmon', 1), ('Shrimp', 4)]",607.0,-37.8086436,144.9574414,0,7.916,15.8342814
ORDC07725,2021-10-22,17:48:10,Dinner,NS,"[('Salmon', 3), ('Pasta', 4)]",233.0,-37.8056962,144.9772251,0,7.118,13.3243701
ORDJ03013,2021-10-17,17:38:01,Dinner,TP,"[('Fish&Chips', 7), ('Pasta', 4), ('Shrimp', 5)]",625.0,-37.8097839,144.9932567,0,10.438,15.6592647
ORDX07341,2021-01-22,08:40:33,Breakfast,BK,"[('Pancake', 7), ('Eggs', 4), ('Cereal', 5)]",339.75,-37.8188007,144.9721113,0,7.52,12.3677556
ORDX03133,2021-11-24,18:49:00,Dinner,BK,"[('Salmon', 2), ('Pasta', 8), ('Shrimp', 8), ('Fish&Chips', 4)]",874.0,-37.8021789,145.0146601,0,4.662,
ORDK05510,2021-01-25,08:40:33,Breakfast,BK,"[('Eggs', 5), ('Cereal', 1)]",125.0,-37.8016298,144.9211476,0,11.321,16.1226379
ORDY08567,2021-10-01,17:07:36,Dinner,TP,"[('Shrimp', 3), ('Salmon', 3)]",285.0,-37.8074516,144.9501892,0,9.486,13.1905534
ORDI01891,2021-05-28,12:43:56,Lunch,,"[('Fries', 3), ('Burger', 2), ('Salad', 6), ('Steak', 10), ('Chicken', 8)]",907.2,-37.8207503,144.9669943,0,8.833,
ORDB06511,2021-12-01,18:59:09,Dinner,TP,"[('Fish&Chips', 9), ('Pasta', 10), ('Shrimp', 9), ('Salmon', 10)]",1486.0,-37.8040996,144.9738286,0,9.676,13.4618193
ORDK02254,2021-07-05,14:05:04,Lunch,,"[('Steak', 6), ('Salad', 8), ('Burger', 10), ('Chicken', 6)]",909.6,-37.8031312,144.929427,0,10.562,
ORDB10960,2021-04-18,11:32:57,Breakfast,TP,"[('Cereal', 7), ('Eggs', 7), ('Pancake', 6), ('Coffee', 3)]",437.0,-37.8174514,144.9707239,0,7.924,12.3682213
ORDA06946,2021-05-31,12:54:05,Lunch,BK,"[('Salad', 6), ('Chicken', 8), ('Steak', 4), ('Burger', 2)]",601.2,-37.8065092,144.9412737,0,9.589,15.9433385
ORDX02803,2021-11-29,18:59:09,Dinner,BK,"[('Shrimp', 9), ('Salmon', 5), ('Pasta', 2), ('Fish&Chips', 9)]",1061.0,-37.8067451,144.9450725,0,9.307,16.5836004
ORDI07187,2021-08-23,15:46:28,Lunch,NS,"[('Steak', 5), ('Fries', 4), ('Burger', 9), ('Chicken', 6)]",744.0,-37.8028766,144.9482103,0,8.376,14.4483298
ORDK01963,2021-01-01,08:00:00,Breakfast,BK,"[('Coffee', 6), ('Cereal', 8), ('Eggs', 7)]",340.0,-37.8116151,144.9456443,1,9.958,
ORDY02021,2021-07-01,13:54:55,Lunch,TP,"[('Burger', 4), ('Steak', 4), ('Chicken', 9), ('Fries', 1)]",604.0,-37.8214827,144.945538,0,9.117,12.2062259
ORDB04408,2021-02-13,09:21:07,Breakfast,TP,"[('Eggs', 4), ('Cereal', 5), ('Pancake', 8)]",362.0,-37.8126861,144.9722661,0,8.665,13.4030391
ORDC03391,2021-11-12,18:28:43,Dinner,NS,"[('Pasta', 8), ('Shrimp', 5), ('Salmon', 8), ('Fish&Chips', 6)]",1028.0,-37.8011739,144.9416032,0,11.632,17.5772089
ORDZ01149,2021-02-02,09:00:50,Breakfast,NS,"[('Pancake', 5), ('Eggs', 6), ('Coffee', 7), ('Cereal', 3)]",335.75,-37.8225832,144.9638538,0,9.126,14.0580279
ORDZ10540,2021-07-08,14:15:12,Lunch,NS,"[('Burger', 4), ('Fries', 10), ('Salad', 8)]",381.6,-37.8132503,144.9397692,0,9.662,15.0449128
ORDC09041,2021-05-30,12:54:05,Lunch,NS,"[('Burger', 9), ('Salad', 8)]",416.6,-37.8259354,145.0071481,0,11.421,18.8708955
ORDZ10187,2021-04-16,11:22:49,Breakfast,NS,"[('Coffee', 6), ('Cereal', 1), ('Pancake', 5)]",164.25,-37.8242258,144.9866885,0,9.484,13.8870552
ORDC10321,2021-12-08,19:19:26,Dinner,NS,"[('Shrimp', 1), ('Pasta', 6), ('Fish&Chips', 3), ('Salmon', 5)]",529.0,-37.8187613,144.9625288,0,8.72,14.8040334
ORDZ04057,2021-01-05,08:00:00,Breakfast,NS,"[('Cereal', 10), ('Pancake', 9)]",400.25,-37.8043557,144.961707,1,7.229,
ORDY00433,2021-03-29,10:52:23,Breakfast,TP,"[('Eggs', 7), ('Pancake', 4), ('Cereal', 4), ('Coffee', 8)]",360.0,-37.819742,145.001089,0,10.816,
ORDY05327,2021-12-04,19:09:17,Dinner,TP,"[('Fish&Chips', 9), ('Salmon', 9), ('Pasta', 1)]",711.5,-37.8175449,144.9590781,0,7.952,14.0902414
ORDK09266,2021-02-19,09:31:16,Breakfast,,"[('Pancake', 8), ('Cereal', 7), ('Eggs', 4)]",402.0,-37.8062827,144.9584448,0,7.854,
ORDA07871,2021-10-18,17:38:01,Dinner,BK,"[('Fish&Chips', 8), ('Pasta', 6), ('Shrimp', 1), ('Salmon', 4)]",663.0,-37.8183154,144.9968188,0,5.076,11.561178
ORDJ00616,2021-08-30,15:56:37,Lunch,TP,"[('Salad', 5), ('Steak', 10), ('Fries', 8), ('Burger', 1), ('Chicken', 1)]",695.0,-37.822358,144.982749,0,8.765,12.0576524
ORDX00359,2021-08-11,15:16:03,Lunch,,"[('Steak', 1), ('Salad', 5)]",131.0,-37.809935,144.9584805,0,7.962,
ORDZ10795,2021-11-27,18:59:09,Dinner,NS,"[('Pasta', 2), ('Salmon', 5), ('Shrimp', 2)]",368.0,-37.8043288,145.0007417,0,9.417,17.6131676
ORDX11068,2021-09-16,16:27:02,Dinner,BK,"[('Salmon', 8), ('Pasta', 1), ('Fish&Chips', 6)]",565.5,-37.8186454,144.9653762,0,7.68,14.3772088
ORDC08344,2021-06-17,13:24:30,Lunch,NS,"[('Salad', 9), ('Fries', 9), ('Steak', 1)]",307.8,-37.8076246,144.9732695,0,7.055,
ORDI00839,2021-11-28,18:59:09,Dinner,NS,"[('Fish&Chips', 5), ('Pasta', 8)]",395.0,-37.8186913,144.9427556,0,9.835,17.5608455
ORDX08810,2021-01-01,08:00:00,Breakfast,BK,"[('Pancake', 3), ('Cereal', 3), ('Coffee', 6)]",159.75,-37.8144339,144.9491375,1,9.531,7.1094442
ORDC08366,2021-12-27,20:00:00,Dinner,NS,"[('Salmon', 7), ('Fish&Chips', 9)]",602.0,-37.8216805,144.981213,0,9.063,15.4287247
ORDZ02185,2021-06-19,13:34:38,Lunch,NS,"[('Chicken', 9), ('Burger', 1)]",319.0,-37.8063227,144.9594192,0,7.649,15.0555612
ORDY01617,2021-05-23,12:43:56,Lunch,TP,"[('Salad', 7), ('Steak', 10)]",570.4,-37.8188354,144.9666154,0,7.773,12.8876806
ORDX10128,2021-06-10,13:14:21,Lunch,BK,"[('Fries', 7), ('Chicken', 10)]",404.0,-37.8050262,144.9960685,0,4.972,10.7039926
ORDC02552,2021-09-01,15:56:37,Lunch,NS,"[('Burger', 10), ('Fries', 6)]",382.0,-37.8154692,144.9664975,0,8.082,13.6364297
ORDJ02191,2021-11-01,18:08:27,Dinner,,"[('Salmon', 7), ('Shrimp', 1)]",341.0,-37.8185433,144.9596504,0,7.826,
ORDY00804,2021-05-25,12:43:56,Lunch,TP,"[('Burger', 2), ('Steak', 6), ('Salad', 3)]",383.6,-37.8042805,144.9928486,0,10.943,14.1674749
ORDI03772,2021-10-30,17:58:18,Dinner,NS,"[('Pasta', 9), ('Salmon', 7)]",534.5,-37.8068695,144.9501868,0,8.615,
ORDY06279,2021-10-20,17:38:01,Dinner,,"[('Pasta', 1), ('Shrimp', 10), ('Fish&Chips', 9), ('Salmon', 1)]",923.5,-37.8090493,144.9836968,0,9.649,
ORDZ10749,2021-01-30,08:50:42,Breakfast,NS,"[('Cereal', 4), ('Coffee', 8), ('Eggs', 7)]",271.0,-37.8043117,144.9947485,0,8.559,15.6588233
ORDK06230,2021-12-04,19:09:17,Dinner,BK,"[('Salmon', 3), ('Pasta', 8), ('Shrimp', 3)]",505.0,-37.8187764,144.9553333,0,8.581,17.8925848
ORDC02388,2021-03-26,10:42:15,Breakfast,NS,"[('Pancake', 3), ('Eggs', 6), ('Coffee', 10), ('Cereal', 10)]",447.75,-37.819369,144.9902648,0,9.481,14.0956163
ORDZ04720,2021-07-13,14:25:21,Lunch,NS,"[('Burger', 4), ('Steak', 4), ('Chicken', 8)]",560.0,-37.8166491,144.9869362,0,8.943,14.2353531
ORDC03945,2021-02-11,09:21:07,Breakfast,NS,"[('Coffee', 1), ('Eggs', 8)]",173.5,-37.8248651,145.007333,0,11.3,15.7705639
ORDI10133,2021-08-20,15:36:20,Lunch,NS,"[('Burger', 4), ('Fries', 3), ('Chicken', 8)]",416.0,-37.8078627,144.9768469,0,7.363,12.7702786
ORDC08738,2021-08-31,15:56:37,Lunch,NS,"[('Chicken', 3), ('Steak', 1), ('Burger', 8), ('Salad', 10)]",561.0,-37.8143499,144.9870792,0,8.786,14.1340839
ORDJ04621,2021-11-07,18:18:35,Dinner,,"[('Pasta', 7), ('Fish&Chips', 5)]",367.5,-37.8188362,144.9534333,0,8.508,
ORDI09843,2021-12-12,19:29:34,Dinner,NS,"[('Pasta', 3), ('Salmon', 3), ('Shrimp', 2), ('Fish&Chips', 3)]",418.5,-37.8102326,144.9612406,0,7.654,15.4561714
ORDJ08854,2021-09-09,16:16:54,Dinner,TP,"[('Pasta', 4), ('Fish&Chips', 3), ('Shrimp', 4)]",431.0,-37.7984333,144.9933386,0,11.504,15.4702872
ORDI07078,2021-10-25,17:48:10,Dinner,NS,"[('Salmon', 4), ('Shrimp', 1)]",218.0,-37.8132344,144.9627186,0,7.962,
ORDB03285,2021-12-03,19:09:17,Dinner,TP,"[('Pasta', 7), ('Shrimp', 6), ('Fish&Chips', 7)]",761.5,-37.8153974,144.9665041,0,7.98,12.8259889
ORDK04509,2021-02-11,09:21:07,Breakfast,BK,"[('Cereal', 5), ('Coffee', 7)]",138.5,-37.8209154,145.00266,0,4.834,9.6015362
ORDC01531,2021-01-21,08:40:33,Breakfast,NS,"[('Eggs', 10), ('Coffee', 7), ('Pancake', 8)]",426.5,-37.8164558,144.9608432,0,8.483,13.7870824
ORDJ10939,2021-03-18,10:32:06,Breakfast,,"[('Cereal', 6), ('Eggs', 2)]",162.0,-37.814455,144.983481,0,9.33,
ORDC00533,2021-09-08,16:16:54,Dinner,NS,"[('Salmon', 3), ('Pasta', 10), ('Fish&Chips', 1), ('Shrimp', 8)]",865.0,-37.8092645,145.0014454,0,9.488,15.3111608
ORDC04032,2021-09-14,16:27:02,Dinner,NS,"[('Shrimp', 9), ('Pasta', 4), ('Fish&Chips', 4), ('Salmon', 5)]",941.0,-37.8248384,144.9913285,0,9.727,15.6092803
ORDJ00298,2021-04-14,11:22:49,Breakfast,TP,"[('Pancake', 1), ('Cereal', 9)]",202.25,-37.8226242,144.9825669,0,8.748,11.7275257
ORDX07369,2021-11-03,18:08:27,Dinner,BK,"[('Salmon', 7), ('Shrimp', 7)]",665.0,-37.8107635,144.9455767,0,9.207,16.7022585
ORDZ02950,2021-06-09,13:14:21,Lunch,NS,"[('Burger', 10), ('Fries', 4), ('Chicken', 5), ('Salad', 3)]",569.6,-37.8007446,145.0036389,0,9.458,14.5483678
ORDA07210,2021-02-08,09:10:59,Breakfast,BK,"[('Pancake', 10), ('Cereal', 7), ('Coffee', 8), ('Eggs', 10)]",616.5,-37.8164225,144.9914981,0,5.418,9.9386014
ORDI05141,2021-01-15,08:20:16,Breakfast,NS,"[('Pancake', 9), ('Coffee', 7)]",238.75,-37.8169672,144.9652935,1,8.36,6.5525432
ORDB01170,2021-07-30,14:55:46,Lunch,,"[('Salad', 1), ('Fries', 2), ('Burger', 5), ('Chicken', 1)]",228.2,-37.8157225,144.9372172,0,10.446,
ORDK04463,2021-03-22,10:32:06,Breakfast,BK,"[('Coffee', 2), ('Cereal', 1), ('Eggs', 4), ('Pancake', 4)]",204.0,-37.8178791,144.9463126,0,9.443,14.0889564
ORDC06685,2021-05-07,12:03:22,Lunch,NS,"[('Burger', 10), ('Steak', 1), ('Salad', 10), ('Fries', 4), ('Chicken', 3)]",671.0,-37.8207885,144.9547639,0,9.396,14.2378306
ORDI02887,2021-08-31,15:56:37,Lunch,NS,"[('Salad', 4), ('Steak', 9), ('Chicken', 3)]",569.8,-37.8132603,144.9655025,0,7.817,13.2244531
ORDZ02752,2021-12-23,19:49:51,Dinner,NS,"[('Pasta', 2), ('Salmon', 7), ('Shrimp', 4)]",558.0,-37.8105507,144.9559633,0,8.16,14.3706956
ORDX05680,2021-01-22,08:40:33,Breakfast,BK,"[('Eggs', 1), ('Pancake', 1), ('Cereal', 9), ('Coffee', 6)]",256.25,-37.8200746,144.9612143,0,8.097,13.1355675
ORDK07786,2021-05-14,12:23:39,Lunch,BK,"[('Burger', 7), ('Steak', 3), ('Fries', 9)]",460.0,-37.8128103,144.966107,0,7.448,13.3319023
ORDC03174,2021-08-09,15:16:03,Lunch,NS,"[('Burger', 6), ('Chicken', 5), ('Fries', 4), ('Salad', 8)]",531.6,-37.8070101,144.9657635,0,7.098,12.2933963
ORDI04757,2021-09-30,16:57:27,Dinner,NS,"[('Shrimp', 7), ('Pasta', 1), ('Salmon', 2)]",487.5,-37.8007477,144.958667,0,7.224,13.7414728
ORDI02357,2021-10-31,17:58:18,Dinner,NS,"[('Fish&Chips', 1), ('Shrimp', 5), ('Pasta', 5)]",442.5,-37.8116392,144.9563548,0,8.116,
ORDA08358,2021-04-07,11:02:32,Breakfast,BK,"[('Pancake', 2), ('Coffee', 3), ('Eggs', 1), ('Cereal', 2)]",122.0,-37.8179872,144.9471523,0,9.37,14.1174066
ORDC03454,2021-02-13,09:21:07,Breakfast,NS,"[('Eggs', 5), ('Coffee', 3), ('Cereal', 8), ('Pancake', 1)]",303.75,-37.8152944,144.9419069,0,9.59,16.1760438
ORDZ04876,2021-05-23,12:43:56,Lunch,,"[('Steak', 9), ('Burger', 3), ('Chicken', 5), ('Salad', 4)]",726.8,-37.81284,144.9430922,0,9.311,
ORDA05931,2021-11-08,18:18:35,Dinner,BK,"[('Pasta', 4), ('Shrimp', 7), ('Salmon', 4), ('Fish&Chips', 4)]",792.0,-37.8036069,144.9490314,0,8.882,15.8653224
ORDJ01889,2021-08-17,15:36:20,Lunch,TP,"[('Burger', 7), ('Chicken', 10)]",537.0,-37.8263678,145.0184511,0,12.397,
ORDZ00090,2021-12-24,19:49:51,Dinner,NS,"[('Pasta', 7), ('Salmon', 3), ('Shrimp', 10), ('Fish&Chips', 8)]",1135.5,-37.8120457,144.9594573,0,7.968,14.5342771
ORDJ10183,2021-08-11,15:16:03,Lunch,TP,"[('Steak', 6), ('Fries', 9), ('Salad', 10)]",550.0,-37.8107693,145.010727,0,12.428,15.1329656
ORDZ08283,2021-11-13,18:28:43,Dinner,NS,"[('Fish&Chips', 10), ('Pasta', 4), ('Shrimp', 4), ('Salmon', 1)]",717.0,-37.8268641,144.9553889,0,9.889,18.1092224
ORDX02794,2021-04-22,11:32:57,Breakfast,BK,"[('Pancake', 5), ('Coffee', 6), ('Eggs', 3)]",207.25,-37.8217484,144.9680858,0,7.923,12.7287373
ORDX03413,2021-11-03,18:08:27,Dinner,BK,"[('Shrimp', 1), ('Pasta', 1), ('Salmon', 8), ('Fish&Chips', 4)]",549.5,-37.8096152,144.9462169,0,9.164,15.8038326
ORDZ09912,2021-11-17,18:38:52,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 3), ('Pasta', 8), ('Shrimp', 6)]",702.0,-37.8119873,144.9522871,0,8.588,14.6354953
ORDI09141,2021-05-17,12:23:39,Lunch,NS,"[('Salad', 10), ('Chicken', 2), ('Fries', 9), ('Burger', 8), ('Steak', 10)]",1042.0,-37.8173128,144.9641189,0,8.431,13.5198076
ORDK09633,2021-02-26,09:51:32,Breakfast,BK,"[('Eggs', 8), ('Pancake', 3), ('Cereal', 10)]",434.75,-37.8189423,144.9646229,0,7.769,12.6585656
ORDJ03531,2021-02-26,09:51:32,Breakfast,,"[('Pancake', 9), ('Eggs', 7), ('Cereal', 4)]",427.25,-37.8176644,144.9705281,0,7.89,
ORDX07790,2021-09-21,16:47:19,Dinner,BK,"[('Salmon', 9), ('Shrimp', 6), ('Pasta', 4), ('Fish&Chips', 3)]",908.0,-37.8150344,144.9641152,0,7.712,
ORDZ09487,2021-09-04,16:06:45,Dinner,,"[('Pasta', 4), ('Salmon', 2), ('Shrimp', 3)]",354.0,-37.7997319,144.9636806,0,6.788,
ORDJ06897,2021-09-17,16:37:10,Dinner,,"[('Salmon', 8), ('Pasta', 8)]",548.0,-37.8247609,144.9887203,0,9.224,
ORDY04186,2021-10-30,17:58:18,Dinner,TP,"[('Fish&Chips', 2), ('Shrimp', 10), ('Pasta', 8)]",830.0,-37.8069711,144.9499011,0,9.531,
ORDB00172,2021-02-19,09:31:16,Breakfast,TP,"[('Eggs', 3), ('Cereal', 4)]",143.0,-37.8012437,144.9525282,0,9.899,12.4251657
ORDI02091,2021-08-26,15:46:28,Lunch,NS,"[('Burger', 7), ('Chicken', 10), ('Fries', 2), ('Salad', 7), ('Steak', 3)]",816.4,-37.808443,144.9550389,0,8.164,13.738048
ORDJ04462,2021-10-31,17:58:18,Dinner,,"[('Salmon', 3), ('Pasta', 10), ('Fish&Chips', 8)]",678.0,-37.8083294,144.9555699,0,9.049,
ORDX00590,2021-09-16,16:37:10,Dinner,BK,"[('Pasta', 4), ('Fish&Chips', 5)]",285.0,-37.8014507,144.9576509,0,8.359,14.9266146
ORDB00135,2021-09-30,16:57:27,Dinner,,"[('Shrimp', 9), ('Fish&Chips', 5), ('Pasta', 4)]",771.0,-37.8006398,144.9576203,0,9.634,
ORDZ03845,2021-08-28,15:56:37,Lunch,NS,"[('Fries', 2), ('Burger', 10), ('Salad', 5), ('Steak', 10)]",870.0,-37.8144094,145.0144348,0,11.427,19.2107175
ORDC05977,2021-07-31,14:55:46,Lunch,NS,"[('Burger', 1), ('Salad', 9), ('Steak', 7)]",500.8,-37.820244,144.9788723,0,8.683,15.9722639
ORDY03205,2021-04-19,11:32:57,Breakfast,TP,"[('Pancake', 1), ('Eggs', 8), ('Cereal', 7)]",330.25,-37.8233262,144.9720465,0,8.235,
ORDX08689,2021-11-24,18:49:00,Dinner,BK,"[('Fish&Chips', 6), ('Pasta', 7)]",402.5,-37.802198,144.9604986,0,8.041,14.8545548
ORDA08591,2021-03-21,10:32:06,Breakfast,BK,"[('Coffee', 2), ('Pancake', 3)]",77.75,-37.812962,144.9314945,0,11.221,18.6187474
ORDY07160,2021-04-30,11:53:14,Breakfast,TP,"[('Eggs', 9), ('Pancake', 9), ('Cereal', 8), ('Coffee', 5)]",576.75,-37.80503,144.9307406,0,11.559,14.388794
ORDY09231,2021-05-20,12:33:48,Lunch,TP,"[('Fries', 1), ('Salad', 6)]",115.2,-37.8134054,144.9385376,0,10.315,13.66851
ORDI01974,2021-08-22,15:46:28,Lunch,,"[('Fries', 1), ('Steak', 3), ('Chicken', 5)]",307.0,-37.8171409,144.9644869,0,8.388,
ORDY07166,2021-04-13,11:22:49,Breakfast,TP,"[('Eggs', 5), ('Cereal', 3)]",165.0,-37.8188952,144.981781,0,8.877,11.4608091
ORDB06475,2021-11-08,18:18:35,Dinner,TP,"[('Pasta', 2), ('Salmon', 10)]",465.0,-37.8032852,144.9491709,0,9.957,14.3741142
ORDX04082,2021-04-12,11:12:40,Breakfast,BK,"[('Coffee', 9), ('Cereal', 8)]",209.5,-37.8189979,144.9847087,0,6.329,11.0301232
ORDY08701,2021-11-09,18:18:35,Dinner,,"[('Pasta', 1), ('Fish&Chips', 5)]",202.5,-37.8039667,144.9499719,0,9.985,
ORDX03977,2021-10-10,17:17:44,Dinner,BK,"[('Fish&Chips', 5), ('Pasta', 5), ('Shrimp', 6)]",636.5,-37.8050435,144.937083,0,9.859,
ORDK09420,2021-01-17,08:30:25,Breakfast,BK,"[('Cereal', 1), ('Coffee', 7), ('Pancake', 2)]",103.0,-37.8030418,144.99806,1,5.232,6.2162237
ORDX02945,2021-06-08,13:14:21,Lunch,BK,"[('Salad', 1), ('Steak', 1), ('Chicken', 5)]",222.2,-37.8149016,144.9448282,0,9.18,15.6425383
ORDI10588,2021-09-24,16:47:19,Dinner,NS,"[('Shrimp', 7), ('Pasta', 7), ('Fish&Chips', 8)]",850.5,-37.8208677,144.9571674,0,9.335,15.4416766
ORDA03243,2021-01-12,08:20:16,Breakfast,,"[('Cereal', 7), ('Eggs', 7), ('Pancake', 7)]",442.75,-37.8225585,144.9501314,1,9.059,
ORDX06561,2021-12-17,19:39:43,Dinner,BK,"[('Shrimp', 10), ('Salmon', 3)]",663.0,-37.8117448,144.972083,0,6.904,13.6512955
ORDJ10722,2021-07-22,14:35:29,Lunch,TP,"[('Salad', 8), ('Chicken', 6), ('Steak', 5), ('Burger', 1)]",585.6,-37.8185898,144.9991671,0,10.513,
ORDZ00819,2021-08-24,15:46:28,Lunch,NS,"[('Steak', 8), ('Fries', 5), ('Salad', 9)]",574.8,-37.8101225,144.996586,0,9.125,14.6196267
ORDZ07095,2021-04-02,11:02:32,Breakfast,NS,"[('Cereal', 2), ('Eggs', 9), ('Coffee', 9), ('Pancake', 6)]",412.0,-37.8004027,145.0135148,0,10.27,15.5649534
ORDZ04633,2021-11-03,18:08:27,Dinner,NS,"[('Shrimp', 7), ('Fish&Chips', 4), ('Salmon', 10)]",928.0,-37.8105443,144.9459926,0,9.077,15.4013717
ORDK04124,2021-02-06,09:10:59,Breakfast,BK,"[('Eggs', 7), ('Pancake', 3)]",213.75,-37.8141262,144.9735497,0,6.861,14.4543828
ORDC08283,2021-06-26,13:44:47,Lunch,NS,"[('Burger', 1), ('Salad', 3), ('Fries', 3)]",118.6,-37.8145472,145.0137702,0,10.967,18.4614328
ORDZ04115,2021-04-10,11:12:40,Breakfast,NS,"[('Cereal', 7), ('Eggs', 10), ('Coffee', 5), ('Pancake', 5)]",488.75,-37.8200086,144.9816241,0,9.0,16.3892336
ORDY09609,2021-08-19,15:36:20,Lunch,TP,"[('Chicken', 10), ('Steak', 6), ('Salad', 3)]",641.6,-37.8162017,144.95857,0,8.109,11.300088
ORDJ02853,2021-12-14,19:29:34,Dinner,TP,"[('Salmon', 5), ('Shrimp', 7), ('Fish&Chips', 7), ('Pasta', 4)]",938.0,-37.8121597,144.9704571,0,8.643,13.0506762
ORDI06937,2021-12-08,19:19:26,Dinner,NS,"[('Salmon', 10), ('Shrimp', 6)]",734.0,-37.818061,144.9648126,0,8.5,14.7828388
ORDZ09065,2021-12-14,19:29:34,Dinner,NS,"[('Salmon', 6), ('Fish&Chips', 3), ('Pasta', 5), ('Shrimp', 8)]",920.5,-37.8142357,144.9689268,0,7.794,13.5812314
ORDZ07863,2021-07-02,13:54:55,Lunch,NS,"[('Salad', 1), ('Fries', 5), ('Burger', 6), ('Steak', 3), ('Chicken', 10)]",718.2,-37.823277,144.9700222,0,8.98,
ORDX02744,2021-06-23,13:44:47,Lunch,BK,"[('Chicken', 2), ('Steak', 10), ('Fries', 3), ('Burger', 4)]",674.0,-37.8055395,144.955269,0,8.156,14.2240104
ORDJ09060,2021-10-18,17:38:01,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 9), ('Shrimp', 2)]",722.0,-37.8256899,144.997919,0,10.029,14.3955727
ORDZ10246,2021-01-30,08:50:42,Breakfast,NS,"[('Coffee', 4), ('Eggs', 9), ('Cereal', 10), ('Pancake', 4)]",500.0,-37.8038804,144.9882585,0,7.939,14.7459836
ORDJ04839,2021-10-05,17:07:36,Dinner,,"[('Salmon', 2), ('Shrimp', 7)]",460.0,-37.8224721,144.9828079,0,8.779,
ORDA01034,2021-12-08,19:19:26,Dinner,BK,"[('Salmon', 8), ('Shrimp', 8), ('Pasta', 6), ('Fish&Chips', 4)]",1065.0,-37.8200039,144.9582082,0,8.295,15.1004428
ORDX02061,2021-06-07,13:04:13,Lunch,,"[('Steak', 3), ('Fries', 1), ('Chicken', 1), ('Salad', 4)]",247.8,-37.8060043,144.9572258,0,7.949,
ORDI03789,2021-06-01,12:54:05,Lunch,NS,"[('Steak', 3), ('Fries', 1)]",147.0,-37.8047473,144.9452156,0,8.839,14.3625711
ORDA06132,2021-05-06,12:03:22,Lunch,BK,"[('Fries', 9), ('Chicken', 7), ('Burger', 3)]",425.0,-37.8093688,144.9727775,0,6.672,
ORDB03846,2021-09-01,16:06:45,Dinner,TP,"[('Fish&Chips', 1), ('Salmon', 5), ('Shrimp', 10)]",780.0,-37.8004517,144.9599314,0,9.675,13.7928667
ORDX09400,2021-07-05,14:05:04,Lunch,BK,"[('Chicken', 7), ('Burger', 1), ('Fries', 9), ('Salad', 1), ('Steak', 5)]",605.2,-37.8041851,145.0108945,0,4.115,9.9859302
ORDZ05554,2021-04-15,11:22:49,Breakfast,NS,"[('Coffee', 4), ('Pancake', 3)]",88.75,-37.8019187,144.9563717,0,7.556,12.5368308
ORDJ10218,2021-02-15,09:21:07,Breakfast,TP,"[('Pancake', 5), ('Eggs', 6), ('Cereal', 4), ('Coffee', 7)]",355.75,-37.8212871,144.962609,0,7.387,10.0092787
ORDI01079,2021-04-14,11:22:49,Breakfast,NS,"[('Cereal', 3), ('Pancake', 6)]",193.5,-37.8260379,144.9837062,0,9.501,14.4171486
ORDJ05831,2021-07-21,14:35:29,Lunch,TP,"[('Steak', 9), ('Salad', 9), ('Burger', 6)]",745.8,-37.8164586,145.0041641,0,11.153,14.6835565
ORDZ05095,2021-08-07,15:16:03,Lunch,NS,"[('Salad', 10), ('Fries', 4)]",220.0,-37.8182517,144.9651695,0,8.515,15.7955914
ORDI07029,2021-09-13,16:27:02,Dinner,NS,"[('Shrimp', 2), ('Salmon', 7), ('Fish&Chips', 1)]",430.0,-37.8156561,144.9543544,0,8.725,14.8394427
ORDY00552,2021-08-14,15:26:11,Lunch,TP,"[('Chicken', 7), ('Steak', 7), ('Fries', 5), ('Burger', 2)]",661.0,-37.8259518,145.012286,0,11.694,16.3307898
ORDI03599,2021-05-03,12:03:22,Lunch,NS,"[('Steak', 5), ('Fries', 8), ('Burger', 9), ('Salad', 8), ('Chicken', 1)]",769.6,-37.8136955,144.9731067,0,7.753,12.9931587
ORDI02489,2021-05-07,12:03:22,Lunch,NS,"[('Fries', 5), ('Salad', 5)]",146.0,-37.82103,144.9552698,0,9.404,
ORDB09929,2021-12-31,20:00:00,Dinner,TP,"[('Shrimp', 9), ('Pasta', 9), ('Salmon', 5)]",938.5,-37.799564,144.9624658,0,9.813,13.7422118
ORDK01433,2021-05-04,12:03:22,Lunch,BK,"[('Burger', 6), ('Steak', 3), ('Chicken', 2)]",385.0,-37.812362,144.9737199,0,6.796,12.4558817
