order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDI00395,2021-04-26,11:43:05,Breakfast,NS,"[('Cereal', 5), ('Coffee', 4)]",122.0,-37.8061908,144.9329846,0,10.118,14.9199174
ORDB01761,2021-12-23,19:49:51,Dinner,TP,"[('Fish&Chips', 3), ('Pasta', 1), ('Salmon', 7)]",419.5,-37.8084971,144.9580406,0,8.965,12.8452928
ORDY04350,2021-02-08,09:10:59,Breakfast,TP,"[('Pancake', 1), ('Eggs', 6)]",148.25,-37.8130824,144.9927179,0,10.241,12.6587837
ORDB10728,2021-01-06,08:10:08,Breakfast,TP,"[('Cereal', 1), ('Eggs', 9), ('Pancake', 7), ('Coffee', 1)]",370.25,-37.8245375,144.9480913,1,8.87,5.8481816
ORDY03574,2021-05-02,11:53:14,Breakfast,TP,"[('Eggs', 7), ('Coffee', 6), ('Cereal', 9), ('Pancake', 2)]",404.5,-37.8222191,144.9832175,0,8.837,12.8107954
ORDI10301,2021-05-24,12:43:56,Lunch,NS,"[('Salad', 1), ('Steak', 4), ('Chicken', 10), ('Fries', 9)]",625.2,-37.807411,144.9395382,0,10.222,15.7058379
ORDA02058,2021-02-05,09:00:50,Breakfast,BK,"[('Cereal', 6), ('Coffee', 10)]",175.0,-37.8121092,144.9691805,0,7.202,12.0982848
ORDY10334,2021-08-25,15:46:28,Lunch,TP,"[('Burger', 1), ('Steak', 8), ('Chicken', 6), ('Salad', 7)]",703.4,-37.8116542,144.9566998,0,8.66,12.4425164
ORDA05829,2021-04-05,11:02:32,Breakfast,BK,"[('Cereal', 2), ('Pancake', 1)]",62.25,-37.8129352,144.9879164,0,5.489,10.3923323
ORDI01206,2021-03-22,10:32:06,Breakfast,NS,"[('Cereal', 5), ('Coffee', 3), ('Eggs', 6), ('Pancake', 2)]",287.0,-37.8012839,144.988679,0,7.922,12.6361634
ORDY05719,2021-04-14,11:22:49,Breakfast,TP,"[('Coffee', 4), ('Eggs', 1), ('Pancake', 5)]",154.25,-37.8214208,144.9844579,0,9.057,11.2830086
ORDA07959,2021-05-04,12:03:22,Lunch,BK,"[('Burger', 2), ('Steak', 8)]",422.0,-37.811226,144.9731407,0,6.775,12.556445
ORDI09144,2021-06-29,13:54:55,Lunch,NS,"[('Chicken', 6), ('Salad', 1), ('Fries', 8), ('Steak', 2)]",395.2,-37.8204843,144.9493105,0,9.648,22.54808895
ORDC06980,2021-04-11,11:12:40,Breakfast,NS,"[('Eggs', 9), ('Coffee', 9), ('Pancake', 7), ('Cereal', 9)]",574.25,-37.8205902,144.9830457,0,9.134,16.4477338
ORDA01678,2021-05-14,12:23:39,Lunch,BK,"[('Salad', 2), ('Burger', 4), ('Steak', 2)]",248.4,-37.8117314,144.9643145,0,7.475,13.2076692
ORDI10624,2021-01-26,08:40:33,Breakfast,NS,"[('Pancake', 3), ('Cereal', 3)]",126.75,-37.8040739,144.9175502,0,11.462,24.862986149999998
ORDI06690,2021-12-19,19:39:43,Dinner,NS,"[('Salmon', 3), ('Fish&Chips', 2), ('Pasta', 9)]",440.5,-37.812352,144.9692414,0,7.507,15.4682907
ORDI09066,2021-01-17,08:30:25,Breakfast,NS,"[('Cereal', 10), ('Pancake', 4)]",289.0,-37.8015661,145.0020204,1,9.212,7.8736093
ORDZ01626,2021-06-15,13:24:30,Lunch,NS,"[('Salad', 6), ('Steak', 9)]",508.2,-37.8212573,144.9424304,0,10.202,15.8779079
ORDK02716,2021-12-27,20:00:00,Dinner,BK,"[('Fish&Chips', 10), ('Pasta', 8)]",570.0,-37.8156966,144.9327192,0,10.874,18.1506462
ORDB08726,2021-02-15,09:21:07,Breakfast,TP,"[('Cereal', 7), ('Pancake', 7), ('Coffee', 4), ('Eggs', 8)]",485.75,-37.8271646,145.0115154,0,11.241,13.8006536
ORDB07210,2021-05-16,12:23:39,Lunch,TP,"[('Chicken', 7), ('Burger', 7)]",441.0,-37.8140243,144.9633553,0,8.04,13.2488392
ORDI03847,2021-06-28,13:54:55,Lunch,NS,"[('Burger', 4), ('Salad', 3)]",175.6,-37.8123283,144.9581078,0,8.313,13.7262928
ORDJ04224,2021-05-05,12:03:22,Lunch,TP,"[('Steak', 4), ('Burger', 2)]",242.0,-37.8094704,144.9727182,0,9.09,12.8069682
ORDY03735,2021-07-06,14:05:04,Lunch,TP,"[('Burger', 10), ('Salad', 8), ('Chicken', 9), ('Steak', 9), ('Fries', 4)]",1188.6,-37.8152706,144.9450919,0,9.567,13.4088271
ORDA09654,2021-07-23,14:45:38,Lunch,BK,"[('Steak', 3), ('Salad', 4)]",203.8,-37.8205981,144.9573088,0,8.486,14.2150706
ORDJ10869,2021-04-29,11:53:14,Breakfast,TP,"[('Cereal', 8), ('Eggs', 6), ('Coffee', 7), ('Pancake', 9)]",524.75,-37.8049255,144.9272137,0,11.443,13.3090474
ORDC01237,2021-10-23,17:48:10,Dinner,NS,"[('Pasta', 1), ('Salmon', 2), ('Fish&Chips', 10)]",459.5,-37.817893,144.9900038,0,9.277,17.540751
ORDJ03883,2021-07-03,14:05:04,Lunch,TP,"[('Fries', 9), ('Steak', 1), ('Burger', 8), ('Salad', 1), ('Chicken', 6)]",610.2,-37.823527,144.9693394,0,7.997,12.9025199
ORDB04858,2021-03-04,10:01:41,Breakfast,TP,"[('Pancake', 3), ('Eggs', 10), ('Coffee', 7), ('Cereal', 6)]",435.25,-37.8134029,145.0025066,0,11.227,13.3622238
ORDC10411,2021-04-05,11:02:32,Breakfast,NS,"[('Pancake', 4), ('Eggs', 4), ('Cereal', 3), ('Coffee', 2)]",244.0,-37.8023832,145.0125023,0,10.144,15.3481384
ORDZ08570,2021-10-13,17:27:53,Dinner,NS,"[('Fish&Chips', 9), ('Salmon', 6), ('Shrimp', 9)]",1047.0,-37.8069141,144.998466,0,9.063,15.1476552
ORDZ05588,2021-05-23,12:43:56,Lunch,NS,"[('Fries', 8), ('Burger', 4), ('Salad', 4), ('Chicken', 1), ('Steak', 3)]",455.8,-37.8136538,144.9306027,0,10.095,17.4481277
ORDZ02584,2021-03-24,10:42:15,Breakfast,NS,"[('Pancake', 8), ('Cereal', 7), ('Eggs', 4), ('Coffee', 10)]",457.0,-37.8030195,144.9497312,0,8.25,6.555283
ORDJ08050,2021-02-19,09:31:16,Breakfast,TP,"[('Pancake', 9), ('Cereal', 3)]",260.25,-37.8023329,144.9528168,0,9.872,12.5400002
ORDK04069,2021-06-17,13:34:38,Lunch,BK,"[('Chicken', 1), ('Salad', 10), ('Burger', 3), ('Fries', 5), ('Steak', 4)]",537.0,-37.804981,144.9723384,0,6.956,12.9471255
ORDZ06004,2021-03-28,10:52:23,Breakfast,NS,"[('Cereal', 2), ('Coffee', 1), ('Eggs', 1), ('Pancake', 9)]",266.75,-37.814368,144.9382372,0,9.803,16.969726
ORDI04166,2021-02-24,09:41:24,Breakfast,NS,"[('Cereal', 5), ('Eggs', 9), ('Coffee', 6)]",322.0,-37.81101,144.9478528,0,8.841,13.3440724
ORDZ02441,2021-03-24,10:42:15,Breakfast,NS,"[('Eggs', 8), ('Pancake', 6), ('Coffee', 5)]",329.0,-37.8030195,144.9497312,0,8.25,12.5020884
ORDJ05987,2021-04-10,11:12:40,Breakfast,TP,"[('Pancake', 7), ('Eggs', 1), ('Cereal', 10)]",376.75,-37.8064925,144.9518085,0,9.505,13.7974084
ORDI01633,2021-11-17,18:38:52,Dinner,NS,"[('Salmon', 4), ('Fish&Chips', 6)]",374.0,-37.8119053,144.9522492,0,8.578,14.6565452
ORDX07806,2021-04-07,11:12:40,Breakfast,BK,"[('Pancake', 5), ('Eggs', 7), ('Cereal', 4), ('Coffee', 1)]",343.75,-37.8199098,144.9436993,0,9.674,14.1501621
ORDJ11093,2021-04-13,11:22:49,Breakfast,TP,"[('Cereal', 6), ('Pancake', 7), ('Coffee', 7), ('Eggs', 6)]",440.25,-37.8210055,144.9825937,0,9.035,11.576216
ORDC00917,2021-04-08,11:12:40,Breakfast,NS,"[('Eggs', 10), ('Pancake', 7), ('Cereal', 7), ('Coffee', 4)]",527.75,-37.8208847,144.9474135,0,9.819,14.7176482
ORDC01345,2021-07-16,14:25:21,Lunch,NS,"[('Steak', 7), ('Salad', 6), ('Fries', 1), ('Burger', 1)]",461.2,-37.8160839,144.9724101,0,7.903,13.8805827
ORDI07936,2021-06-10,13:14:21,Lunch,NS,"[('Burger', 4), ('Fries', 5), ('Salad', 3)]",235.6,-37.8199952,145.0142183,0,11.404,17.2983614
ORDB04890,2021-09-05,16:06:45,Dinner,TP,"[('Salmon', 7), ('Pasta', 10), ('Fish&Chips', 6)]",772.0,-37.7999886,144.9888579,0,11.025,16.4587637
ORDC11005,2021-01-02,08:00:00,Breakfast,NS,"[('Eggs', 2), ('Pancake', 6), ('Coffee', 9), ('Cereal', 3)]",285.0,-37.801226,144.9838843,1,7.404,6.9282172
ORDX09810,2021-10-19,17:38:01,Dinner,BK,"[('Pasta', 7), ('Fish&Chips', 1), ('Salmon', 8), ('Shrimp', 8)]",987.5,-37.8044801,144.9681961,0,7.295,14.3674729
ORDZ08298,2021-09-24,16:47:19,Dinner,NS,"[('Fish&Chips', 3), ('Shrimp', 9)]",591.0,-37.8140756,144.9558308,0,8.42,14.1775464
ORDJ04166,2021-03-25,10:42:15,Breakfast,TP,"[('Pancake', 2), ('Eggs', 7), ('Coffee', 8), ('Cereal', 7)]",375.5,-37.817059,144.9778759,0,8.775,11.518623
ORDB06312,2021-02-22,09:41:24,Breakfast,TP,"[('Pancake', 8), ('Coffee', 1)]",183.5,-37.7998888,144.9506289,0,10.162,12.4887054
ORDZ02717,2021-11-02,18:08:27,Dinner,NS,"[('Shrimp', 1), ('Salmon', 10)]",464.0,-37.8073473,144.9455222,0,9.078,15.0774739
ORDZ06050,2021-06-16,13:24:30,Lunch,NS,"[('Chicken', 3), ('Steak', 6)]",366.0,-37.8079469,144.9735065,0,7.111,12.3961213
ORDI03344,2021-03-07,10:01:41,Breakfast,NS,"[('Eggs', 5), ('Pancake', 6), ('Coffee', 10), ('Cereal', 6)]",413.5,-37.8083721,144.9584903,0,7.79,14.2631948
ORDI03869,2021-09-17,16:37:10,Dinner,NS,"[('Shrimp', 10), ('Salmon', 10)]",950.0,-37.8247609,144.9887203,0,9.658,16.0058153
ORDC05736,2021-09-24,16:47:19,Dinner,NS,"[('Salmon', 3), ('Shrimp', 2)]",231.0,-37.8111806,144.952166,0,8.551,14.5458513
ORDB07147,2021-06-20,13:34:38,Lunch,TP,"[('Chicken', 8), ('Steak', 10), ('Burger', 9)]",985.0,-37.8056958,144.9614712,0,9.098,14.1897167
ORDX02095,2021-06-03,13:04:13,Lunch,BK,"[('Steak', 2), ('Fries', 7)]",174.0,-37.8125138,144.936229,0,10.155,16.4637721
ORDZ06876,2021-01-26,08:40:33,Breakfast,NS,"[('Pancake', 2), ('Coffee', 10), ('Eggs', 5)]",204.5,-37.8073529,144.9364781,0,9.919,14.9340179
ORDY09703,2021-11-03,18:08:27,Dinner,TP,"[('Pasta', 1), ('Fish&Chips', 9), ('Shrimp', 7)]",720.5,-37.8088665,144.9488609,0,9.688,13.1637808
ORDX02847,2021-09-24,16:47:19,Dinner,BK,"[('Fish&Chips', 6), ('Pasta', 6), ('Shrimp', 7)]",753.0,-37.8210661,144.9567759,0,8.602,15.2128051
ORDK09035,2021-05-07,12:03:22,Lunch,BK,"[('Fries', 10), ('Salad', 2), ('Chicken', 6)]",346.4,-37.8210304,144.9551575,0,8.58,14.6095966
ORDJ10474,2021-10-18,17:38:01,Dinner,TP,"[('Shrimp', 1), ('Salmon', 10), ('Fish&Chips', 2)]",534.0,-37.8256734,144.9979027,0,10.029,14.3401289
ORDB06610,2021-01-03,08:00:00,Breakfast,TP,"[('Pancake', 6), ('Cereal', 6)]",253.5,-37.8164671,144.9972205,1,10.507,7.0171186
ORDJ03394,2021-01-13,08:20:16,Breakfast,TP,"[('Coffee', 9), ('Pancake', 4), ('Cereal', 6)]",258.5,-37.8126534,144.954667,1,8.785,6.175797
ORDJ05650,2021-08-04,15:05:54,Lunch,TP,"[('Salad', 6), ('Steak', 1), ('Burger', 1), ('Fries', 7), ('Chicken', 3)]",359.2,-37.8173972,144.9674084,0,7.744,11.3324963
ORDI09232,2021-08-15,15:26:11,Lunch,NS,"[('Fries', 4), ('Steak', 2), ('Chicken', 10), ('Salad', 1), ('Burger', 7)]",692.2,-37.8161599,144.9566912,0,8.677,16.0908425
ORDK08615,2021-08-09,15:16:03,Lunch,BK,"[('Salad', 2), ('Steak', 6), ('Chicken', 5)]",464.4,-37.8157232,144.9695426,0,7.216,12.613497
ORDI02890,2021-03-12,10:11:49,Breakfast,NS,"[('Coffee', 6), ('Eggs', 8), ('Pancake', 5), ('Cereal', 4)]",392.25,-37.8228411,144.9896646,0,9.606,14.6614139
ORDY09630,2021-10-19,17:38:01,Dinner,TP,"[('Salmon', 5), ('Pasta', 9)]",452.5,-37.8147461,144.9383372,0,10.352,14.2089017
ORDK04168,2021-02-14,09:21:07,Breakfast,BK,"[('Eggs', 8), ('Pancake', 9), ('Cereal', 5), ('Coffee', 5)]",495.75,-37.7997277,144.9630097,0,8.129,15.6074028
ORDB03199,2021-07-18,14:35:29,Lunch,TP,"[('Burger', 10), ('Chicken', 1), ('Salad', 7), ('Fries', 2)]",486.4,-37.8195226,145.0080983,0,11.315,16.5775763
ORDK10323,2021-05-19,12:33:48,Lunch,BK,"[('Fries', 10), ('Burger', 8), ('Chicken', 2)]",432.0,-37.8141649,144.9497383,0,10.484,16.6209898
ORDY04533,2021-01-10,08:10:08,Breakfast,TP,"[('Coffee', 10), ('Cereal', 7)]",195.0,-37.8242405,144.9867934,1,9.032,6.5197514
ORDK01803,2021-06-16,13:24:30,Lunch,BK,"[('Salad', 10), ('Burger', 1), ('Fries', 5), ('Chicken', 8), ('Steak', 2)]",609.0,-37.8081019,144.973149,0,6.526,12.4162094
ORDJ05875,2021-05-19,12:33:48,Lunch,TP,"[('Fries', 1), ('Salad', 3), ('Chicken', 6)]",255.6,-37.8127537,144.9479949,0,10.288,13.2742215
ORDZ02089,2021-05-01,11:53:14,Breakfast,NS,"[('Cereal', 8), ('Eggs', 9)]",349.0,-37.8045269,144.9272992,0,10.596,17.0625173
ORDZ09131,2021-12-26,19:49:51,Dinner,NS,"[('Shrimp', 9), ('Salmon', 4), ('Pasta', 6), ('Fish&Chips', 7)]",1060.0,-37.8171321,144.9341003,0,10.289,18.1100776
ORDK05378,2021-02-21,09:41:24,Breakfast,BK,"[('Eggs', 5), ('Pancake', 6), ('Cereal', 4)]",318.5,-37.7964935,145.0083308,0,5.305,12.8820398
ORDZ05949,2021-07-17,14:25:21,Lunch,NS,"[('Chicken', 3), ('Salad', 7), ('Steak', 2), ('Fries', 2)]",330.4,-37.8238279,144.9838022,0,9.321,16.7742583
ORDC03816,2021-04-22,11:43:05,Breakfast,NS,"[('Pancake', 3), ('Eggs', 5), ('Cereal', 10), ('Coffee', 3)]",388.25,-37.8205184,144.9536554,0,9.426,14.264371
ORDY06348,2021-11-28,18:59:09,Dinner,TP,"[('Fish&Chips', 10), ('Salmon', 4)]",514.0,-37.8030068,145.0170153,0,13.954,18.7762007
ORDB00320,2021-07-02,14:05:04,Lunch,TP,"[('Fries', 6), ('Chicken', 5), ('Steak', 9)]",637.0,-37.8220446,144.9697701,0,7.85,11.4741362
ORDC03604,2021-09-11,16:27:02,Dinner,NS,"[('Shrimp', 7), ('Pasta', 1), ('Salmon', 2)]",487.5,-37.812029,144.9635865,0,7.746,15.7382486
ORDA08093,2021-12-24,19:49:51,Dinner,BK,"[('Fish&Chips', 2), ('Pasta', 6)]",235.0,-37.8129884,144.959612,0,7.905,14.7271434
ORDK05997,2021-08-19,15:36:20,Lunch,BK,"[('Burger', 10), ('Salad', 5), ('Chicken', 4), ('Fries', 8), ('Steak', 4)]",800.0,-37.809629,144.9555264,0,8.202,14.1674647
ORDX00339,2021-04-30,11:53:14,Breakfast,BK,"[('Eggs', 7), ('Coffee', 9), ('Cereal', 4), ('Pancake', 8)]",454.5,-37.8120293,144.944515,0,9.875,15.2965954
ORDX07108,2021-01-14,08:20:16,Breakfast,BK,"[('Eggs', 3), ('Pancake', 5)]",174.25,-37.8173459,144.9658029,1,7.609,5.6571526
ORDZ05684,2021-02-14,09:21:07,Breakfast,NS,"[('Cereal', 3), ('Coffee', 6)]",93.0,-37.7993102,144.963207,0,6.901,13.9085983
ORDA03089,2021-05-04,12:03:22,Lunch,BK,"[('Fries', 7), ('Burger', 9), ('Steak', 3), ('Salad', 6), ('Chicken', 3)]",697.2,-37.8123673,144.9737662,0,6.801,12.2777743
ORDB05444,2021-02-25,09:51:32,Breakfast,TP,"[('Pancake', 9), ('Coffee', 8)]",244.25,-37.8190576,144.9640736,0,7.886,10.5017873
ORDJ07797,2021-10-15,17:27:53,Dinner,TP,"[('Fish&Chips', 5), ('Shrimp', 9), ('Pasta', 3), ('Salmon', 4)]",907.5,-37.8082762,144.9631593,0,8.81,12.8084971
ORDI04008,2021-06-12,13:14:21,Lunch,NS,"[('Chicken', 10), ('Salad', 4)]",388.8,-37.824146,144.9835879,0,9.448,17.0798643
ORDC04096,2021-05-18,12:33:48,Lunch,NS,"[('Fries', 6), ('Salad', 3)]",123.6,-37.8209341,144.9655064,0,8.867,14.1190709
ORDA00868,2021-12-26,19:49:51,Dinner,BK,"[('Shrimp', 2), ('Salmon', 3), ('Pasta', 8)]",451.0,-37.8148712,144.9271562,0,11.9,21.4459693
ORDI01169,2021-03-07,10:01:41,Breakfast,NS,"[('Coffee', 6), ('Cereal', 9)]",213.0,-37.8079631,144.9583133,0,7.828,14.7644894
ORDB02174,2021-12-19,19:39:43,Dinner,TP,"[('Shrimp', 1), ('Pasta', 3), ('Salmon', 3)]",259.5,-37.8141454,144.963143,0,8.031,14.2352164
ORDJ07941,2021-01-20,08:30:25,Breakfast,TP,"[('Eggs', 3), ('Pancake', 6), ('Coffee', 2)]",207.5,-37.8188604,144.9589458,0,7.887,10.4738593
ORDB07564,2021-02-17,09:31:16,Breakfast,TP,"[('Eggs', 10), ('Pancake', 3), ('Cereal', 9)]",456.75,-37.801043,145.0039793,0,12.227,14.5133674
ORDI07327,2021-05-16,12:23:39,Lunch,NS,"[('Chicken', 6), ('Steak', 10)]",642.0,-37.8142345,144.9637244,0,8.055,15.9678567
ORDA04534,2021-07-10,14:15:12,Lunch,BK,"[('Fries', 8), ('Salad', 5), ('Chicken', 9), ('Steak', 8), ('Burger', 7)]",1047.0,-37.8019718,144.9939704,0,5.509,20.8815927
ORDK10936,2021-06-21,13:34:38,Lunch,BK,"[('Fries', 6), ('Chicken', 4), ('Burger', 7)]",417.0,-37.8058058,144.9558722,0,8.075,13.851893
ORDX06252,2021-01-27,08:50:42,Breakfast,BK,"[('Cereal', 2), ('Coffee', 4)]",62.0,-37.8108562,145.015583,0,4.428,8.5743704
ORDX10899,2021-09-01,16:06:45,Dinner,BK,"[('Salmon', 6), ('Shrimp', 10), ('Fish&Chips', 8), ('Pasta', 4)]",1176.0,-37.8173557,144.9675515,0,7.405,14.5674637
ORDK09767,2021-11-11,18:18:35,Dinner,BK,"[('Salmon', 5), ('Fish&Chips', 6), ('Pasta', 9)]",662.5,-37.8149732,144.9273875,0,11.874,18.5009699
ORDJ10855,2021-09-26,16:57:27,Dinner,TP,"[('Pasta', 2), ('Fish&Chips', 6), ('Salmon', 5), ('Shrimp', 8)]",902.0,-37.8082895,144.9520024,0,9.318,14.8996459
ORDJ00594,2021-03-03,10:01:41,Breakfast,TP,"[('Coffee', 2), ('Eggs', 1)]",32.0,-37.801931,144.9377721,0,11.437,7.06804735
ORDZ10901,2021-05-15,12:23:39,Lunch,NS,"[('Steak', 4), ('Salad', 8)]",317.6,-37.8118825,144.9695648,0,7.461,14.7174899
ORDJ06249,2021-10-20,17:38:01,Dinner,TP,"[('Fish&Chips', 5), ('Shrimp', 1)]",229.0,-37.8096086,144.9756251,0,9.065,13.6407948
ORDI09053,2021-03-26,10:42:15,Breakfast,NS,"[('Pancake', 10), ('Eggs', 5)]",327.5,-37.809813,144.9888787,0,8.478,13.43797
ORDK03409,2021-04-22,11:43:05,Breakfast,BK,"[('Pancake', 2), ('Cereal', 10), ('Coffee', 9)]",294.0,-37.8204111,144.9533742,0,8.759,13.7771796
ORDI03503,2021-09-10,16:16:54,Dinner,NS,"[('Pasta', 1), ('Fish&Chips', 5)]",202.5,-37.8144236,144.946891,0,9.007,15.0540013
ORDZ00808,2021-10-11,17:27:53,Dinner,NS,"[('Pasta', 9), ('Shrimp', 2), ('Salmon', 8), ('Fish&Chips', 6)]",893.5,-37.8082763,144.9835336,0,7.919,13.9833441
ORDB03173,2021-05-25,12:43:56,Lunch,TP,"[('Fries', 6), ('Burger', 7), ('Steak', 5), ('Salad', 2)]",548.4,-37.8114931,144.9813197,0,9.301,6.33228095
ORDZ00461,2021-05-07,12:03:22,Lunch,NS,"[('Salad', 9), ('Burger', 5)]",309.8,-37.821308,144.9542643,0,9.491,15.3487077
ORDX05613,2021-06-07,13:14:21,Lunch,BK,"[('Steak', 4), ('Salad', 8), ('Fries', 1), ('Chicken', 5), ('Burger', 4)]",613.6,-37.8148646,144.9449605,0,9.165,15.1978752
ORDZ01665,2021-06-20,13:34:38,Lunch,NS,"[('Salad', 3), ('Burger', 6), ('Steak', 10)]",687.6,-37.804464,144.9618472,0,7.227,14.5673382
ORDX07589,2021-12-03,19:09:17,Dinner,BK,"[('Pasta', 4), ('Salmon', 10), ('Shrimp', 4)]",736.0,-37.8214517,144.9340962,0,10.786,17.5813725
ORDB01090,2021-06-07,13:04:13,Lunch,TP,"[('Salad', 10), ('Chicken', 10), ('Burger', 2)]",554.0,-37.8062604,144.9571842,0,9.176,11.9894813
ORDA08205,2021-12-14,19:29:34,Dinner,BK,"[('Fish&Chips', 4), ('Shrimp', 1), ('Salmon', 5), ('Pasta', 7)]",591.5,-37.8121195,144.9704425,0,7.041,13.5827845
ORDX08232,2021-06-19,13:34:38,Lunch,BK,"[('Chicken', 8), ('Burger', 3), ('Salad', 3)]",400.6,-37.8025734,144.9722269,0,7.176,15.0504385
ORDB00443,2021-11-28,18:59:09,Dinner,TP,"[('Shrimp', 5), ('Pasta', 5), ('Fish&Chips', 3)]",512.5,-37.8223097,144.9468753,0,8.921,14.725713
ORDC02557,2021-07-19,14:35:29,Lunch,NS,"[('Salad', 1), ('Fries', 9)]",125.2,-37.820144,145.0139838,0,11.377,17.2162692
ORDI02672,2021-04-25,11:43:05,Breakfast,NS,"[('Coffee', 1), ('Pancake', 1), ('Eggs', 6), ('Cereal', 1)]",173.75,-37.805949,144.9408373,0,9.692,16.9798956
ORDB10625,2021-04-19,11:32:57,Breakfast,TP,"[('Coffee', 5), ('Cereal', 9), ('Eggs', 10), ('Pancake', 3)]",484.25,-37.822822,144.9708878,0,7.989,11.142614
ORDX04897,2021-09-16,16:27:02,Dinner,BK,"[('Salmon', 9), ('Shrimp', 1)]",423.0,-37.8105541,145.0047871,0,3.757,10.5805285
ORDA00005,2021-11-25,18:49:00,Dinner,BK,"[('Shrimp', 8), ('Pasta', 2), ('Fish&Chips', 1)]",522.0,-37.8197193,144.941013,0,10.004,16.8306199
ORDC01825,2021-01-03,08:00:00,Breakfast,NS,"[('Coffee', 2), ('Eggs', 10)]",221.0,-37.8078249,144.9478849,1,8.751,8.2100891
ORDX10654,2021-01-14,08:20:16,Breakfast,BK,"[('Cereal', 8), ('Eggs', 5), ('Coffee', 1), ('Pancake', 1)]",292.75,-37.8169756,144.9665798,1,7.556,6.0629491
ORDX02711,2021-12-16,19:29:34,Dinner,BK,"[('Fish&Chips', 4), ('Pasta', 5), ('Shrimp', 2), ('Salmon', 9)]",754.5,-37.8126665,144.9734777,0,6.846,13.450702
ORDX01706,2021-04-08,11:12:40,Breakfast,BK,"[('Coffee', 3), ('Eggs', 6)]",142.5,-37.8110439,144.9380628,0,10.002,14.0667924
ORDA02650,2021-03-31,10:52:23,Breakfast,BK,"[('Eggs', 3), ('Pancake', 1), ('Coffee', 3)]",101.75,-37.8049954,144.9476554,0,8.817,13.974704
ORDX07337,2021-07-02,14:05:04,Lunch,BK,"[('Steak', 6), ('Chicken', 1), ('Fries', 3)]",338.0,-37.8185289,144.9701108,0,7.492,13.4073951
ORDC04907,2021-08-29,15:56:37,Lunch,NS,"[('Burger', 2), ('Fries', 3), ('Salad', 8)]",235.6,-37.8103051,144.9726914,0,7.315,14.7772882
ORDJ07766,2021-05-07,12:03:22,Lunch,TP,"[('Salad', 8), ('Fries', 6), ('Chicken', 8), ('Steak', 7)]",780.6,-37.8217982,144.9516461,0,8.501,12.0632902
ORDA11080,2021-01-29,08:50:42,Breakfast,BK,"[('Eggs', 2), ('Cereal', 5)]",142.0,-37.8056421,144.9712407,0,6.841,11.691377
ORDA01306,2021-03-10,10:11:49,Breakfast,BK,"[('Pancake', 10), ('Cereal', 6), ('Coffee', 8), ('Eggs', 2)]",428.5,-37.801844,144.9813581,0,6.546,11.528666
ORDK08464,2021-06-26,13:44:47,Lunch,BK,"[('Chicken', 2), ('Burger', 9), ('Salad', 9)]",497.8,-37.8029968,144.9494294,0,8.756,16.8739654
ORDX05047,2021-11-21,18:49:00,Dinner,BK,"[('Salmon', 4), ('Fish&Chips', 3)]",269.0,-37.8154936,144.9388089,0,9.912,19.0429176
ORDZ09576,2021-07-26,14:45:38,Lunch,NS,"[('Chicken', 7), ('Steak', 10), ('Fries', 9)]",782.0,-37.8141573,144.9519095,0,8.657,14.316524
ORDJ08334,2021-10-04,17:07:36,Dinner,TP,"[('Fish&Chips', 2), ('Salmon', 10), ('Pasta', 8)]",700.0,-37.8053055,144.9541523,0,9.475,13.803713
ORDY07587,2021-03-08,10:11:49,Breakfast,TP,"[('Pancake', 4), ('Eggs', 3)]",152.0,-37.8059084,144.9676903,0,9.298,11.8147682
ORDA06627,2021-02-06,09:10:59,Breakfast,BK,"[('Pancake', 5), ('Cereal', 3), ('Eggs', 10)]",381.25,-37.8178415,144.9687058,0,7.771,14.9529466
ORDK03332,2021-06-25,13:44:47,Lunch,BK,"[('Fries', 3), ('Burger', 8)]",284.0,-37.8017321,144.9576151,0,8.18,14.0618785
ORDI07462,2021-11-03,18:08:27,Dinner,NS,"[('Shrimp', 3), ('Salmon', 4)]",326.0,-37.809203,144.9484582,0,8.83,14.8781476
ORDK06702,2021-06-18,13:34:38,Lunch,BK,"[('Fries', 7), ('Steak', 4), ('Chicken', 7)]",488.0,-37.8043579,144.9706121,0,7.05,13.2810979
ORDX06530,2021-03-04,10:01:41,Breakfast,BK,"[('Coffee', 5), ('Eggs', 6)]",153.5,-37.8030258,145.0049365,0,5.521,5.0062904
ORDJ07244,2021-12-07,19:19:26,Dinner,TP,"[('Shrimp', 8), ('Salmon', 5), ('Pasta', 5), ('Fish&Chips', 6)]",984.5,-37.8114923,144.9653919,0,8.464,12.6626594
ORDK06265,2021-02-14,09:21:07,Breakfast,BK,"[('Pancake', 3), ('Cereal', 10), ('Eggs', 4), ('Coffee', 9)]",400.25,-37.7992037,144.963131,0,8.234,22.5393804
ORDY00202,2021-11-19,18:38:52,Dinner,TP,"[('Pasta', 7), ('Fish&Chips', 10)]",542.5,-37.8232442,144.9680212,0,7.967,12.5151762
ORDI08720,2021-09-05,16:06:45,Dinner,NS,"[('Fish&Chips', 10), ('Shrimp', 3), ('Pasta', 3), ('Salmon', 3)]",717.5,-37.7999888,144.9923328,0,8.304,8.15339115
ORDX04610,2021-02-17,09:31:16,Breakfast,BK,"[('Coffee', 7), ('Pancake', 4), ('Eggs', 3)]",190.5,-37.8209749,144.957758,0,8.421,13.5104588
